,Herbivore.Insectivore.Rho,Herbivore.Insectivore.P,Herbivore.Insectivore.p.adj,Herbivore.Omnivore.Rho,Herbivore.Omnivore.P,Herbivore.Omnivore.p.adj,Insectivore.Omnivore.Rho,Insectivore.Omnivore.P,Insectivore.Omnivore.p.adj,Herbivore.Vertivore.Rho,Herbivore.Vertivore.P,Herbivore.Vertivore.p.adj,Insectivore.Vertivore.Rho,Insectivore.Vertivore.P,Insectivore.Vertivore.p.adj,Omnivore.Vertivore.Rho,Omnivore.Vertivore.P,Omnivore.Vertivore.p.adj,Carnivore.Herbivore.Rho,Carnivore.Herbivore.P,Carnivore.Herbivore.p.adj,Carnivore.Omnivore.Rho,Carnivore.Omnivore.P,Carnivore.Omnivore.p.adj
USP5,-0.871054850682746,1,1,-0.162564057638972,1,1,0.682616827182122,1,1,0.353751262195615,1,1,0.966888027070854,1,1,0.458740435531532,1,1,0.500729802786556,1,1,0.310243160580851,1,1
TPI1,-0.787869227761136,1,1,0.137529352973148,1,1,0.85362012619781,1,1,0.627088054513059,1,1,1.12275465135268,1,1,0.512155185569147,1,1,0.359152991424789,1,1,0.461758637727942,1,1
C12orf57,-1.20244442063767,1,1,-1.26419848852256,1,1,-0.072249173133459,1,1,-1.34637433786304,1,1,-0.395259950005883,1,1,-0.334492712080961,1,1,1.51934957354781,0.386023583005429,0.946119226793921,0.0909738616609872,1,1
APOBEC1,0.975030892955482,1,1,1.08176853323126,1,1,0.0797544539407444,1,1,-0.452756500013284,1,1,-1.18605595721043,1,1,-1.26759799742057,1,1,-0.483961613416429,1,1,0.653557950096356,1,1
GOLT1B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CMAS,-0.584207763912791,1,1,0.707307337821811,1,1,1.16790563217071,1,1,1.64916328300806,0.594685127003315,1,1.94680500012436,0.309348703727634,1,1.1171300648735,1,1,-0.211412118571634,1,1,0.49409652977279,1,1
HCFC2,2.72885080127103,0.0381332709459045,0.299319238193913,1.90009600559004,0.344523130866118,1,-0.874212800118736,1,1,3.51839643550795,0.00260497945417293,0.0834817988326615,1.33191166556396,1,1,2.06072370768981,0.235976439190668,1,-3.74535718588986,0.000540411896223596,0.01190810707009,-1.58030695889274,0.342109760961572,1
AICDA,2.14189265450633,0.193212726570294,0.841763258366081,1.94066597740287,0.313792834142157,1,-0.228439569208368,1,1,3.40930739653742,0.00390768289231675,0.108434500166375,1.77483299338667,0.455552800957283,1,1.96493235913899,0.296532401152324,1,-3.18011992005905,0.00441642350874271,0.0495683254840637,-0.982537626517663,0.977505166936751,1
RAB35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COX6A1,-1.05691051837351,1,1,-0.869638389443719,1,1,0.205144696129333,1,1,-0.869790942086818,1,1,-0.0365631323976935,1,1,-0.203033990875631,1,1,1.20502272702679,0.684583585150257,1,0.243207835108008,1,1
SRSF9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FGFR1OP2,0.13174194036486,1,1,-0.27953753517278,1,1,-0.371137021682161,1,1,1.17703623756755,1,1,1.03285137946013,1,1,1.29626731070149,1,1,-0.595957860604218,1,1,-0.793075952867698,1,1
RSPH4A,1.93284111547847,0.319534641755069,1,-0.819384987907052,1,1,-2.53534422818291,0.0674021265047736,0.720621452296225,-0.293151357641068,1,1,-1.72069982696032,0.511831846844917,1,0.314269520642917,1,1,-1.26953978706145,0.612745828325997,1,-1.97604044768013,0.144450588983756,0.860510336756744
ADTRP,2.5023585033393,0.0740213573615611,0.461764224728215,1.22704769020971,1,1,-1.17298682320147,1,1,3.03541446156616,0.0144123209093488,0.226341349736558,0.997234090755008,1,1,1.9573172878159,0.301861057206489,1,-3.30593351864723,0.00283981633390682,0.0373809507952683,-1.73634375771287,0.247509211353378,1
ASF1A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HINT3,2.48544799087481,0.0776330952711183,0.475110742173307,2.09343592201203,0.217861551357634,1,-0.440836664386371,1,1,3.17974343736609,0.00884432990066847,0.170497763303632,1.26482423862885,1,1,1.62606850563415,0.623610497622319,1,-3.36634954454356,0.00228510364278703,0.0324411213468895,-1.03235901611645,0.905711891299587,1
SLC44A4,2.23317842940321,0.153223081233317,0.727554991611192,2.53324249855222,0.0678076438336381,1,0.202242183669885,1,1,2.97987096458109,0.0173021896829119,0.254664813529477,1.16139389804512,1,1,1.02048436082744,1,1,-3.06855513769135,0.00645289893730493,0.0643831126683496,-0.309410791048424,1,1
FBXO5,1.32197767195164,1,1,0.973776581163815,1,1,-0.351383215006731,1,1,1.94514389298642,0.31054597436127,1,0.902556268078331,1,1,1.1879793432314,1,1,-1.89884693896522,0.172753810659377,0.571504339231616,-0.777408341816499,1,1
FANCE,3.65503864866995,0.00154285942283659,0.036585397434993,0.580676723039343,1,1,-2.91737154761386,0.0211797005943334,0.394652806105592,-0.646218703349417,1,1,-3.31210266443844,0.00555585348542167,0.31964349054427,-1.03737922808197,1,1,-2.37992310498299,0.0519487531831973,0.261679419357858,-1.62711227356704,0.311139764328867,1
TULP1,-0.277370453416838,1,1,0.632142553784348,1,1,0.822865577036758,1,1,0.367096469855719,1,1,0.549463191620491,1,1,-0.1146506207434,1,1,0.0282420104190515,1,1,0.650915937908246,1,1
MAPK14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STK38,0.7063420354734,1,1,1.0688716136904,1,1,0.298627144750964,1,1,2.14695568636426,0.190780857967784,1,1.50262597840698,0.797613122548357,1,1.29110865500135,1,1,-1.53962760946836,0.370953454608522,0.924021864500928,-0.335711864504184,1,1
HLA-DOA,2.38210019445032,0.103285278246699,0.568542816036875,0.126343675907369,1,1,-2.04979047784142,0.242309287325926,1,1.69962505048308,0.535208851860137,1,-0.133915088341356,1,1,1.51105328777352,0.784649248316507,1,-2.62851847030224,0.0257273094633931,0.164073100640747,-2.20300045990152,0.0827841486809901,0.671854480858268
SAYSD1,2.26000320416595,0.14292631184936,0.694985152458282,0.681578117068397,1,1,-1.54987679536004,0.727026540955476,1,2.43239699115637,0.0899955436453681,0.655219982326811,0.654543622376746,1,1,1.89115169507453,0.351624584525261,1,-2.84978041761337,0.0131248263943748,0.105280905739273,-2.01801264203813,0.130769834142731,0.819003393633481
CAP2,-0.256839686597211,1,1,-0.371317208994629,1,1,-0.102902996775168,1,1,-1.37055941248887,1,1,-1.11192736834467,1,1,-1.03367581433259,1,1,0.816142061864419,1,1,0.362777815278482,1,1
GPR63,-1.43348921683375,0.910308470015352,1,-1.97672123484192,0.288438894958387,1,-0.376349018698312,1,1,-0.89883209593101,1,1,0.171318279683601,1,1,0.468015732752128,1,1,1.51347325029053,0.390478472654979,0.953151182108549,-0.493809191262655,1,1
GPLD1,0.964803133343825,1,1,-0.289693101255919,1,1,-1.15267627153755,1,1,-1.48189167340676,0.830214725755755,1,-2.08737364957714,0.221126231889113,1,-1.20756010322034,1,1,-0.044686107654677,1,1,-0.32557993711164,1,1
ACOT13,3.62707729937445,0.00171988500200113,0.0392071049088402,1.46438038337589,0.858540269554938,1,-2.1364311910164,0.195865703786793,1,1.12827530812383,1,1,-1.47950003489119,0.834040332179819,1,0.102068344851476,1,1,-3.31291266744458,0.00276989416369376,0.0366951473326294,-1.67821592527295,0.279914861812974,1
RPS12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B3GAT2,1.37813314895928,1,1,0.474417120827652,1,1,-0.88752300291528,1,1,0.610559828038679,1,1,-0.447036309894196,1,1,0.251825663999039,1,1,-1.31977218594517,0.560733271897651,1,-0.769799294862118,1,1
SNX3,-2.68006787894109,0.0441643393998508,0.329124571662371,-3.46459534475563,0.00318617917203277,0.325555076316078,-0.581320650910796,1,1,-3.98720672119971,0.000401134620605263,0.0299314280588942,-1.38719537104562,0.992293179477492,1,-0.882641963813103,1,1,4.08585747437212,0.000131742991806922,0.00446260797980739,0.0832005932237676,1,1
ZBTB24,-1.18635332257431,1,1,-1.68826786338665,0.548158927539367,1,-0.397636047629332,1,1,-0.658836803818619,1,1,0.277949644338053,1,1,0.614522239054739,1,1,1.19578529713161,0.695341064916431,1,-0.575116629724257,1,1
UNC93A,2.00202117055876,0.271694728002534,1,0.717819868931009,1,1,-1.28851102564787,1,1,0.70278979252419,1,1,-0.962500223960318,1,1,0.132239965710035,1,1,-1.76258135544229,0.233913371800363,0.688859012673599,-0.926755648247671,1,1
C6orf118,-0.388394302530994,1,1,0.0214533183188592,1,1,0.38017161023089,1,1,1.78204440928732,0.448451940214611,1,1.93385552208836,0.318785364207171,1,1.68785245903766,0.548637327421735,1,-0.563268558460407,1,1,-0.494075269894253,1,1
BYSL,0.262480810333332,1,1,0.75946527516768,1,1,0.433413968418613,1,1,0.814798455103967,1,1,0.578398463553022,1,1,0.253776334880937,1,1,-0.574386546221823,1,1,0.214451400331653,1,1
TBP,-2.74631853781422,0.0361609296320685,0.290109494175264,-2.14017224252055,0.194045097069745,1,0.655619835810833,1,1,-1.19927477837839,1,1,0.953693313970434,1,1,0.435157805569249,1,1,2.60182259080412,0.0278189424393128,0.173504177158906,0.267424522786024,1,1
GUCA1B,-1.01490528312273,1,1,1.29620247141983,1,1,2.0545720248883,0.239522160159749,1,-0.316446310277755,1,1,0.51967238482991,1,1,-1.3028171106535,1,1,0.871766064454382,1,1,2.05115641583241,0.12075515030006,0.794759555001185
PRPH2,-2.54419380632766,0.065718176272681,0.42581971666964,-0.132635870246965,1,1,2.289171145018,0.132416462594761,1,0.383097666368727,1,1,2.23534343770732,0.152368862394367,1,0.463226092646652,1,1,1.68663723345641,0.275019383772761,0.76637713517067,1.44114203276895,0.448633682514535,1
PTK7,1.53002529069318,0.756062813733585,1,-0.118422611766328,1,1,-1.5296952595451,0.756553065432319,1,1.13902164567731,1,1,-0.018790242753067,1,1,1.1740655984518,1,1,-1.69438455544615,0.270576697215133,0.758899196560781,-1.66815135799847,0.285857052375441,1
EXOC2,0.548850517727506,1,1,2.71174495717111,0.040158040782578,0.934654615403076,1.96814685868387,0.294306855734083,1,2.46483442317307,0.0822459474617782,0.623044623040726,1.92082394128118,0.328523442606341,1,0.339131863673889,1,1,-1.56236654387296,0.354604991746262,0.89642899362271,1.29841973352164,0.58242942522917,1
TMEM30A,1.66148434435966,0.579697263674639,1,1.33830548869042,1,1,-0.313480658041368,1,1,2.07203422364685,0.229573498038106,1,0.943290746594252,1,1,1.16243529371878,1,1,-2.17544563012944,0.0887902147719362,0.367757649149234,-0.684180722685288,1,1
LAMA4,-0.401562783108348,1,1,0.144201359655328,1,1,0.504166116500958,1,1,-1.87307326439408,0.366349612015835,1,-1.46094889784694,0.864176796107907,1,-1.89730834191823,0.346723527955356,1,1.18546034662855,0.70750645186156,1,1.23128238207021,0.65465180647788,1
PRSS16,2.4388431804698,0.0884061649105221,0.516190141556182,0.482319260604216,1,1,-1.88480067288814,0.356740524572914,1,-2.1849568373811,0.173352068880803,0.96651833794583,-3.88339975600164,0.000618036058001036,0.148749639270506,-2.44899940661389,0.0859522104846696,1,-0.509032440787794,1,1,0.000242947033345506,1,1
MTREX,-1.43215479032506,0.912597161764632,1,-0.857851934164544,1,1,0.554759021293461,1,1,-0.0616551846012958,1,1,0.99286805548707,1,1,0.561115856298102,1,1,1.1012206727604,0.812401879494404,1,0.152793756651327,1,1
ISL1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NUDT12,1.73957404108722,0.491603044305793,1,0.634915614902521,1,1,-1.06952679434345,1,1,0.66082870150885,1,1,-0.591798698459283,1,1,0.208506927117122,1,1,-1.64608064805496,0.299241468265312,0.809084229331399,-0.907021801369393,1,1
TENT4A,-1.87087114529587,0.368177660101858,1,1.04974574720344,1,1,2.65297120057898,0.0478720068439445,0.604953751187168,-0.690624289725121,1,1,0.430581116619303,1,1,-1.24911499499566,1,1,1.84426562820631,0.195433314298264,0.615073891434512,2.67201809860762,0.0226189745465163,0.372695038749435
DAP,-1.58651810047036,0.675730976752188,1,-0.616895325041376,1,1,0.84734426017623,1,1,-0.865956738419934,1,1,0.240937912957517,1,1,-0.390421420218753,1,1,1.61948180989185,0.31603091151008,0.83669016551169,0.814435838638158,1,1
HBEGF,1.92040719714623,0.328838911001117,1,2.59364491749479,0.0569787050278731,1,0.448602530960835,1,1,2.2062867610468,0.164183566510759,0.936283319592532,0.752999547359829,1,1,0.441720299412466,1,1,-2.50359711830069,0.0368813804788432,0.210745040075259,0.154929279779591,1,1
LOX,2.17321738496276,0.17858375956645,0.801306934474796,1.89237136092499,0.350649114293069,1,-0.312679649809148,1,1,1.93674280213309,0.316660745095558,1,0.311011067037478,1,1,0.553550008965375,1,1,-2.53882118052444,0.033367997216798,0.196823964715122,-0.473425835797346,1,1
GZMK,1.12942989792169,1,1,1.50683211226025,0.791122177087825,1,0.283177872191186,1,1,1.05902941583786,1,1,0.0924975051238933,1,1,-0.149356222161553,1,1,-1.34370225395967,0.537134064555468,1,0.270714303542748,1,1
CDH9,-0.18361390583224,1,1,-0.14561818706214,1,1,0.0451356600371051,1,1,0.875312903286411,1,1,0.950059111851558,1,1,0.948618168485286,1,1,-0.28277458238718,1,1,-0.406591375803373,1,1
SPARC,2.28610837805967,0.133487513878232,0.667215164336381,0.504759553151797,1,1,-1.68173031712895,0.555726878333622,1,0.309871860934299,1,1,-1.27264243438901,1,1,-0.0370659506600676,1,1,-1.9255136412987,0.162495393105469,0.549663616905095,-1.27867573967192,0.60303379881137,1
HAND1,-1.574864413852,0.691726465818889,1,-1.58695641047721,0.675135104079391,1,0.0235491015677204,1,1,-0.323231724576322,1,1,0.823303715096443,1,1,0.814720329806257,1,1,1.34910797297453,0.531906863149389,1,-0.341503594747108,1,1
THG1L,3.06921713423975,0.0128772324357797,0.148812393325652,2.00209294141448,0.27164841927819,1,-1.07153418984052,1,1,1.19606483190903,1,1,-0.981479927281769,1,1,-0.193535831956191,1,1,-2.93061487959168,0.0101487565605161,0.0879285455814688,-0.74337315239746,1,1
IL12B,1.74054558287469,0.490579580129875,1,0.133622676377822,1,1,-1.51469653634464,0.779095631868451,1,2.50712868286067,0.0730298344043168,0.582607157657417,1.10071941249101,1,1,2.31930671702302,0.122270468913389,1,-2.4807749785321,0.0393291310704452,0.218988104208943,-2.16542886920818,0.091064571610453,0.700211786783838
TTC1,1.40278492155739,0.96408590816577,1,-0.408987007546138,1,1,-1.66888758100429,0.570837967623588,1,1.29339327578274,1,1,0.252310510094211,1,1,1.52049504476983,0.770319619197447,1,-1.66001280290589,0.29073563089559,0.793809839377589,-1.91480898643591,0.166550604063534,0.916822584217678
LNPEP,-0.587266444324073,1,1,-0.0475286854777838,1,1,0.518609910213693,1,1,0.891921134057767,1,1,1.26669147070475,1,1,0.900022396329523,1,1,0.0116643453580689,1,1,-0.0358057071493362,1,1
AGXT2,1.57842163048544,0.686812675098213,1,-0.619797314500196,1,1,-2.06281114070891,0.23478345088378,1,0.46671460010831,1,1,-0.757429992845881,1,1,0.908830087760439,1,1,-1.38528338859896,0.497897493170247,1,-1.92575167867463,0.162406163036853,0.90833651976557
IL4,0.277582331984899,1,1,0.287407643990855,1,1,-0.0205907098783987,1,1,1.9254667726613,0.325025933960341,1,1.57089023313563,0.69724888580201,1,1.68030189694722,0.557391553087429,1,-1.1465861194356,0.754658147751414,1,-0.814390176726716,1,1
IL5,0.587066807446925,1,1,0.874628310248461,1,1,0.235601878950786,1,1,1.54907401299465,0.728183574582125,1,1.04246570727943,1,1,0.88285868358046,1,1,-1.15270536086902,0.747094020953124,1,-0.209358339760383,1,1
ST8SIA4,1.52800476725128,0.759068125982128,1,1.36145830168365,1,1,-0.13805206613193,1,1,0.96706843526828,1,1,-0.148494921676526,1,1,-0.0407613312711275,1,1,-1.6254353861816,0.31220946319149,0.829646751310695,-0.0876419485174649,1,1
PCDH12,1.53074964470317,0.754987674467265,1,-1.31739459044479,1,1,-2.61775744630281,0.053105816513162,0.642927560692034,0.344746316061032,1,1,-0.798296864813583,1,1,1.26259992909165,1,1,-1.31099046054701,0.569582959618332,1,-2.5209600340587,0.0351105431794785,0.449930666909697
NUP155,-2.30769053939844,0.126098127894089,0.644014953493814,0.148600829302165,1,1,2.28902387443105,0.132467791602132,1,-0.617856790347441,1,1,1.12354320056711,1,1,-0.699205988067028,1,1,2.01774189151999,0.130854448538351,0.476718100210364,2.00184351836147,0.135904691595073,0.835865838289657
C5orf15,3.23474595290133,0.00730506049354737,0.103863419339536,1.55267525730351,0.723004417922268,1,-1.50370841224019,0.79593877356261,1,1.96756910989966,0.294705821166728,1,-0.417937780902469,1,1,0.752392398464135,1,1,-3.37503439279688,0.0022141939927377,0.0316741611582669,-1.45449574209271,0.437426739330094,1
TRIM23,-2.17012606629889,0.179983782064122,0.804936413524695,-1.06870985731173,1,1,1.06981731811308,1,1,-0.761040661031376,1,1,0.781563246975667,1,1,-0.012641997236149,1,1,2.03173718045832,0.126540809354653,0.466438561821645,0.825884419564049,1,1
RARS1,4.18136468181951,0.000173858808567318,0.00802320263165954,0.63932538538422,1,1,-3.22443103331483,0.00757339534189025,0.221444308242405,3.23724937209496,0.00724127390815362,0.153003366598011,0.247131659628147,1,1,2.64752171844662,0.0486504907232715,1,-4.69801391513496,7.88110613486032e-06,0.000588377505769721,-3.57615291413317,0.00104606321974049,0.0895086843320306
CDX1,1.09528157822566,1,1,1.13252280773622,1,1,0.0114816656022567,1,1,1.21821063147925,1,1,0.398068139863859,1,1,0.393642337021971,1,1,-1.38692670550366,0.49639234079189,1,-0.154687184397272,1,1
BNIP1,-0.4758223423912,1,1,-1.19148516450119,1,1,-0.635386249180131,1,1,-0.292498809093243,1,1,0.0541115630667293,1,1,0.541668062114671,1,1,0.500971459187032,1,1,-0.712770392530444,1,1
SLC7A14,0.241257603677096,1,1,0.840147948427455,1,1,0.516787365653695,1,1,-0.0976429133621674,1,1,-0.272329588806565,1,1,-0.711544601815867,1,1,-0.127733897506976,1,1,0.709566944267441,1,1
SEMA3G,-0.405715378625931,1,1,-2.65046825619131,0.0482281682461115,1,-1.98539361559436,0.282604174422387,1,0.710152046395344,1,1,0.959465815500257,1,1,2.58320302375288,0.0587326204002855,1,-0.034748560493827,1,1,-2.63261839002266,0.0254188462411476,0.395616849454861
ZMYND10,1.06481113811791,1,1,1.87603743087106,0.363900841585431,1,0.714723186634528,1,1,-0.402887295187408,1,1,-1.1343881509049,1,1,-1.7024738608258,0.531999446688645,1,-0.633874865573407,1,1,1.27147243364699,0.610681884781468,1
MLH1,2.08754962798682,0.221030879309153,0.917902322712429,-0.24859402048563,1,1,-2.18674108360488,0.172568583737147,1,-1.51848666868455,0.773350546407034,1,-2.93899013006544,0.0197570135953631,0.553861102622909,-1.28746784953002,1,1,-0.891657631950535,1,1,-1.07286754067045,0.849991654744544,1
EHHADH,5.57888570487175,1.45238533421133e-07,5.58609743927436e-05,4.89056123614497,6.03293225862845e-06,0.0226234959698567,-0.829274991807015,1,1,3.24614533488429,0.00701874624159588,0.150812544600938,-0.846717805233597,1,1,-0.233260585799835,1,1,-5.75578896317966,2.58714199615306e-08,8.43970712918973e-06,-0.536830498673715,1,1
CRBN,-2.82788246689995,0.0281142037004779,0.245324639620226,0.570929368283211,1,1,3.13534070434858,0.010299277493279,0.264536236984906,-0.0256909341911036,1,1,1.89313399157528,0.35004031681085,1,-0.407780134680144,1,1,2.25075980117356,0.0732022646072584,0.324033387226112,2.613489814957,0.026886826476581,0.40467775136166
RBP2,0.432623495569387,1,1,1.56758892898843,0.701862584868798,1,0.996037451150499,1,1,1.36366269494988,1,1,0.946470363268906,1,1,0.148829047733694,1,1,-0.981799817210692,0.978595434739555,1,0.651523516866248,1,1
RBP1,1.33186656830341,1,1,1.53230467249018,0.752683611784965,1,0.135757515483234,1,1,-1.19282963173238,1,1,-2.07352659373597,0.228739792798485,1,-2.21862459308517,0.159073649946139,1,-0.457935159281669,1,1,1.0838788282227,0.835255583941884,1
PFKFB4,-1.47045378205483,0.848633366381967,1,-0.969568246332073,1,1,0.483002136693297,1,1,1.26238306146371,1,1,2.20638966036549,0.164140370204426,1,1.86764104084714,0.370872730980028,1,0.611540302490384,1,1,-0.393143929175068,1,1
HES1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GNAT1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUSC2,-1.1793868738059,1,1,-1.88168138236688,0.359275734243395,1,-0.583375094130851,1,1,0.670536808919136,1,1,1.37666748275337,1,1,1.80218177376413,0.429100867859852,1,0.689092543250372,1,1,-1.1630786005457,0.734392840653746,1
NPRL2,-2.1463193698005,0.191085043561338,0.83686880391827,-1.79061389492216,0.440131654355848,1,0.373843073487605,1,1,0.45339573790704,1,1,1.82223974586468,0.410511697516285,1,1.58242143962098,0.681320361184605,1,1.58382725644342,0.339699104591933,0.873283107413012,-0.285895683230535,1,1
CYB561D2,-1.42585573133346,0.923459939705457,1,0.639521884397943,1,1,1.90162656671468,0.343319953366763,1,1.10473793366467,1,1,2.03222447625549,0.252785616644732,1,0.625564499641895,1,1,0.62898283848669,1,1,1.20258805703885,0.687407314723308,1
