,Background...Carnivore.Rho,Background...Carnivore.P,Background...Carnivore.p.adj
MMP27,1.20507572148125,0.228174071404202,0.447275910794549
DCUN1D5,NA,NA,NA
FDXACB1,2.06268668150001,0.039142406110999,0.152918773887007
FDX1,1.17221661260049,0.2411101003285,0.461915222148
MMP13,-0.418811891319212,0.675353613586824,0.824722320795711
UNC13C,0.701140786771838,0.483215158667475,0.688598878927545
CTDSPL2,1.43690737886363,0.150744312992916,0.351023284482696
THBS1,-1.14892998721973,0.250584851329656,0.471889820729796
NDUFAF1,4.26259655621239,2.02065140700049e-05,0.000951834794027372
KIF23,-0.592579021594481,0.553462922070515,0.742569160430018
HAUS2,1.43914623138402,0.150109095740494,0.349789318557231
RPLP1,NA,NA,NA
TUBGCP4,2.55220246482311,0.0107044294217907,0.0660223565280832
RMDN3,-1.38868454245472,0.164928696604703,0.369230258785257
ITPKA,-0.727157663852691,0.467129377638029,0.677490044866702
PLCB2,0.248487274878985,0.803757414570082,0.899397249805799
TMEM62,1.46195164703226,0.14375446056191,0.340129623963668
ADAM10,-1.16094387774868,0.245664723456447,0.466245165545196
BCL2L10,0.878910467329668,0.37944982277308,0.603723096501831
RSL24D1,0.764166803254318,0.444767846593621,0.659693638708648
GCHFR,-0.024856567949976,0.980169370274884,0.990003282306808
MNS1,2.10656547942238,0.0351552616733884,0.142844416931064
TTLL7,2.16296258394465,0.0305440575267431,0.130858270218321
KYAT3,4.5551537501344,5.23472758309473e-06,0.00035617465460179
ARHGAP29,3.20669799818167,0.00134267870656043,0.0162776864056763
RTCA,0.292161827346649,0.770162896290289,0.881694110712327
IFT172,-3.63605814892951,0.000276841864534178,0.0054574546508149
SELENOI,-0.297875588695181,0.765798120060799,0.879288762671413
CGREF1,1.63900700837026,0.101211800115261,0.274694509930716
KHK,0.0694003872106274,0.944670920714717,0.973465148131025
DYNC2LI1,-0.0686767098756643,0.94524695725009,0.973672993750252
PREB,1.24814502432457,0.211977952377534,0.427331085514593
SLC3A1,-0.429603753767851,0.667483906028263,0.820517514238812
SIX3,1.29152948850096,0.196520136567594,0.409403337983778
LRPPRC,5.64113431025961,1.68933515796481e-08,9.05009740754986e-06
LOXL4,-0.61659880266453,0.537499384484072,0.72990714859332
BTBD16,-2.84758834729301,0.00440518651334527,0.0374241749159168
KIF11,3.63598591897807,0.000276919458573636,0.0054574546508149
ARL3,NA,NA,NA
EXOC6,0.741981514062494,0.458098535928513,0.670769731600089
DBR1,1.34632900489609,0.178196435699227,0.387294609758249
TOPBP1,2.79205351614733,0.00523746930385562,0.0418913967670622
DNAJC13,-1.48010119146892,0.138846243659967,0.333146795263271
GPR87,2.21749336772131,0.0265893957701518,0.120373901874353
BARD1,2.82212688353183,0.00477062984138056,0.0393720971047417
MSTN,1.43557187493323,0.151124202549142,0.351501103438738
ASNSD1,1.31265720338375,0.189298484673396,0.400123884457949
SSB,1.1848716873451,0.236068183229954,0.456166064469789
PPIG,0.668070522321739,0.504088577193598,0.706099667932942
CRYGB,-1.20978697933978,0.226360643776389,0.444881061360027
CHRNA1,0.30014255117036,0.764068423388556,0.878353847046529
WDR12,1.97915809935206,0.0477982088112053,0.172786395144535
ABI2,-0.737794620941807,0.460639262522688,0.672414817462902
ITGAV,0.793049711428906,0.427748860356128,0.64604857504772
SLC40A1,-0.506520260519359,0.612491470293457,0.785342826206057
COL8A1,-1.89795356180605,0.0577021996471719,0.194675336794822
SLC49A4,0.0584905940065177,0.953357854564509,0.977731605802036
GUCA1C,-1.4883435407017,0.136660317871192,0.330075393287944
CCDC54,1.0160591178867,0.309601235513664,0.538334753640813
WBP11,2.25566363394998,0.0240917047109096,0.113492156559507
EPYC,2.2376417117104,0.025244429155029,0.116085774068554
TRHDE,0.253769400617663,0.799673714506235,0.8968966692795
OSBPL8,0.124893888884815,0.900607556453527,0.953127377032325
INTS13,1.30402541134775,0.192224918343288,0.40369917557654
GYS2,0.0692555348239753,0.94478621878195,0.973465148131025
ABCC9,0.770857195958656,0.440791580868627,0.656580782716349
SYT1,-2.00136475724734,0.0453530957565507,0.167170214664755
ACSS3,4.04501450937547,5.231988365546e-05,0.00177192362731341
PPP1R12A,1.79129419154977,0.0732460977434704,0.225743302268613
HAL,1.87269287472604,0.0611108078576545,0.201872411633469
CDK17,1.63502117379395,0.102044609004239,0.275979277985026
TMCC3,-1.84529788338817,0.0649942182212117,0.210175926751045
IRAK3,0.88202984371479,0.377760668769296,0.602681773523556
RXYLT1,3.34734814247148,0.000815886754438442,0.0115305348933185
MNAT1,-0.758801045255986,0.447971580296492,0.662419967835417
TRMT5,2.49408947161131,0.0126280708843592,0.0734009671001583
C12orf4,1.75393442094557,0.0794417447371264,0.236735139835943
RAB21,1.97759699361223,0.0479741887037805,0.1730932697358
FAM189A1,-2.74178928938097,0.00611055263088418,0.0463123928205392
LIPG,0.50968466390263,0.61027239890448,0.784076917227439
TGDS,1.29121426346711,0.196629390493238,0.409460759568871
PSMC1,NA,NA,NA
GALC,2.00980399370501,0.0444519379492673,0.165727076895841
PPWD1,0.546565605396842,0.584677204165598,0.766224008466197
PEBP1,-0.943232009413637,0.345562244058182,0.573154584591097
C12orf49,1.36589237636898,0.17197274593999,0.379364453243492
MOCOS,2.50318089338587,0.0123082617372965,0.0719855307520587
LMNB1,-0.311004113385379,0.75579749456921,0.872547172808999
SNCAIP,0.0174041411392367,0.986114205505255,0.993114949312338
SNX24,0.233413940543325,0.815439989122472,0.905414472806122
HS3ST2,-2.83158115756053,0.00463184774463617,0.0386295588109229
REXO5,0.43090376907789,0.666538342798107,0.820124135558067
XYLT1,-0.86222010264177,0.388566409462086,0.611435025018981
DNAH3,-0.406068800553562,0.6846920491231,0.830768525995647
NUP133,-1.33554060340851,0.181699475352671,0.391771581714671
NUAK1,2.46861188776057,0.0135638241159353,0.0771404021298481
VWF,0.687970833250448,0.491471148743717,0.696339551838242
LPCAT3,1.17431938489027,0.240267121612822,0.460855448062667
HEXB,3.51964254213639,0.000432128763752118,0.00746887381671334
UBE2K,3.32293180289637,0.000890766887434741,0.0122435664409106
N4BP2,3.0437127807515,0.00233678123068166,0.0243403687253929
KLF3,1.40187152760708,0.160953614195146,0.363730011519749
TBC1D1,-0.14451148448979,0.885096588329946,0.946330873060111
RSBN1,-0.166135472154132,0.868050339298151,0.937167788054731
CASQ2,-0.773823157238793,0.439035376249147,0.655104555129525
PPP2R5A,0.571109535507469,0.567925395229633,0.753675242085252
PPP2R3C,1.63474834737468,0.102101812804164,0.276084330001117
PSMA6,NA,NA,NA
MAN2A1,5.44724477270572,5.11560431703694e-08,1.50830082578989e-05
EPB41L4A,2.54698961733208,0.0108656665967946,0.0665798812616138
ENOX1,-0.843919502240957,0.398714389473354,0.620520417564772
USP22,-0.954847390473813,0.339654877825213,0.568160345936798
B9D1,-1.07373378386755,0.282942015051597,0.51075619211655
MSMO1,2.33786238996427,0.0193943878484441,0.0977651391475207
ICE2,3.27956727932251,0.00103966417192373,0.0136775416913536
GPATCH2L,1.27257819459535,0.203167760331452,0.417700672307504
POMT2,-0.7024144228715,0.482420753300268,0.688119983625131
MIB1,3.03769441041938,0.00238395574078693,0.0246197200953877
TMEM260,2.67192180547616,0.00754182204274635,0.0531144645363651
IPO5,0.635451100360622,0.525134249438718,0.721211860071259
PALB2,1.35944886983467,0.17400439417289,0.381750114998671
KIAA0556,-1.3462977301335,0.178206517584447,0.387294609758249
DSG2,-3.1342449003597,0.00172296991975306,0.0195978053580384
NOL4,0.33154576592195,0.740232277606482,0.863393791372066
RNF138,0.0404738289768712,0.967715371390916,0.984808881944044
LPIN2,-0.60503135594058,0.545158162612589,0.736063867397459
NDC80,1.8797547412655,0.0601415112388689,0.200298539202408
USP14,0.492495946595034,0.622368786703484,0.791756298279213
HERC2,-2.8910903978157,0.00383907674252897,0.033878049869371
SLC7A5,-0.8819134660421,0.377823604392419,0.602681773523556
CYBA,-1.04573137958927,0.295685070691209,0.523453780078138
UTP20,3.40466716134827,0.000662447418795628,0.00998101090522242
COX10,2.82701350713574,0.00469843460463775,0.0390333487016232
TTC19,0.437219343199307,0.661952282893359,0.81640137128039
TNFRSF13B,2.00660888940073,0.0447913240480875,0.166097938276471
BFAR,0.946878562943061,0.343700662690515,0.57145942497134
KPNA3,NA,NA,NA
MPP5,0.449712405258691,0.652917825309321,0.811620220760177
CDK2AP1,NA,NA,NA
RTRAF,-1.54890741273594,0.121403978742331,0.307232525998387
UTP6,1.34113647977303,0.179876145139251,0.389459696826339
BLMH,-0.355805936949741,0.721985902632652,0.853297336939966
TAOK1,NA,NA,NA
BTBD1,-1.50117958854743,0.133309117825878,0.325681430503286
CUX2,3.62674830883368,0.000287012809759091,0.00558319743900059
LHX5,-1.0150875689569,0.31006408673832,0.538490572259499
ALDH2,-1.68816192299938,0.0913801502972011,0.257695248510128
ERP29,-0.483940326518502,0.628428219730825,0.795963202501046
ANKRD13A,-1.73624135639891,0.0825211675613714,0.242602486034622
TRPV4,0.488816656993014,0.624971504242438,0.793724367338982
NAA25,2.0342170524455,0.0419297159788771,0.159951677564906
CHRNB4,-0.290446366326096,0.77147477646732,0.882179940208296
VAC14,0.121621475817466,0.903198804507218,0.954196502114648
TANGO6,3.09047252182628,0.00199838294475788,0.02186602815872
ARG2,3.50954537727371,0.000448873458519809,0.00766220056253403
TM9SF1,-0.230048967731393,0.818053719203469,0.907225737566381
IL17B,1.32892047262105,0.183874208759012,0.393918859824657
NDST1,-1.19458855384926,0.232247823485106,0.451903535422559
CSNK1A1,NA,NA,NA
PDGFRB,-0.722317431815484,0.470099337946126,0.679308451344984
FAT2,-0.0494949443187106,0.960524866112943,0.981117389188885
PFDN1,NA,NA,NA
PSMD9,0.554320345647669,0.579359628657697,0.762123238222885
ANAPC5,1.22717592578563,0.219756475733531,0.436412620974011
CYP46A1,-0.247621818629064,0.804427027556591,0.899816303485917
GNB5,-0.83507019341827,0.403678187808538,0.625139949544489
MYO5C,1.20199538771654,0.229365315077933,0.448616836996213
MAPK6,2.84930735228461,0.00438145312480459,0.0372972918842879
SPPL2A,2.06601117163709,0.0388274247381982,0.152232230268635
GLCE,0.351693895235299,0.725067839344993,0.854521913961178
CORO2B,-0.112073876883071,0.910764830136931,0.958374440221766
SPG11,5.06340993343764,4.11822989120437e-07,6.19258228740402e-05
SLC30A4,-1.58403813839273,0.113185040396176,0.294202843982247
EIF3J,-1.02102061726555,0.307244670764134,0.536140582976292
HACD3,2.16218978854339,0.0306035503204068,0.130930132501893
APH1B,0.959336870028243,0.337389066973448,0.566092323151053
AAGAB,2.03557732186133,0.0417928169460649,0.159745446979659
TIPIN,2.02388710591404,0.0429817689261967,0.162350379136704
CILP,-1.87678347692111,0.0605477759725646,0.200855592893742
TRIP4,1.77740103450412,0.0755022807021239,0.229498240331077
PARP16,-1.44130082435914,0.149499714513673,0.348855867030122
SNX1,1.16597259659854,0.243625525167506,0.464367729996677
RAB11A,NA,NA,NA
LACTB,1.41220234205806,0.157890391103718,0.359726941064638
CCNT1,-0.00361143898855188,0.997118494852422,0.999045229683893
HCN4,-0.918053737920776,0.358590732926327,0.585591751847653
SEMA7A,-1.22674866681604,0.219917069940307,0.436668820902206
LOXL1,-1.08959354439,0.275892228046044,0.502676776096978
FLT4,0.115501307119224,0.908047784480541,0.956593002031069
FAF2,1.04841548437186,0.294447222492764,0.522184560045252
CNOT6,1.70614291656977,0.0879814737778865,0.252133539396223
TUBGCP3,0.731244165257763,0.464630028041988,0.675211481966705
RBM25,1.13783888021323,0.25518776660165,0.477508517470011
LTBP2,0.0526566569593168,0.958005473819923,0.980251565097599
VSX2,1.37092619364892,0.170397964992253,0.377128533494198
SPAG9,-0.710018997979566,0.477692355221517,0.684780313267351
SGCA,-0.602824639130341,0.546625353791121,0.737250465957224
ATP5F1B,-0.98316354442066,0.325526953851929,0.554542744428623
RBMS2,2.6384911440755,0.0083275875434422,0.0562037405254669
IKZF4,1.05540669302773,0.291239363133377,0.518838219677253
PTGES3,NA,NA,NA
PIK3C3,-0.967348963731683,0.333369614148296,0.562790507352866
MEOX2,0.665313392678684,0.50585006631403,0.707763882088749
PHF3,4.29292871110388,1.76331635193285e-05,0.000863915616234844
ATF1,1.61365348101075,0.106602609494387,0.283850973625146
CALCOCO1,-2.0078754962112,0.0446565236649722,0.165884423505481
TSPAN13,1.491331842891,0.135874392686803,0.329114568755066
RAB27B,0.0285593603856435,0.977216024566463,0.988517553045934
ZDHHC2,1.76146215467084,0.0781602130721509,0.234075905988037
MTUS1,2.7146255097857,0.00663507530012035,0.0487642362110996
EFCAB1,0.414775889261252,0.678305971446121,0.826655123751568
MCM4,-1.48135417615655,0.138512218866278,0.332664013722707
MYOM2,-3.73462945128714,0.000187991775038224,0.00425087567105229
TWSG1,1.95832856753844,0.0501914707385929,0.177541553868789
ANKRD12,3.57940966777428,0.000344371258675704,0.00639297607000809
CEP76,0.340092419454287,0.733786930303488,0.859351017590407
RBL2,-0.479181939939681,0.631809201112461,0.797826247659396
LPCAT2,-0.943770523544896,0.345286926534201,0.572824306519725
CACNG4,-2.26948408389776,0.0232389040308252,0.110602496738242
WIPI1,-0.724569928496912,0.468715912813055,0.678678977464603
WDR59,0.00380891719491767,0.996960931125193,0.998953922924604
MTFR1,0.172781020816901,0.862823555857707,0.934643607813643
CDH19,-0.344612272355932,0.73038587835301,0.857697184911692
SMAD7,-0.980433222728542,0.32687231708903,0.556015727609473
SMAD2,NA,NA,NA
VIPR2,-2.77585916840743,0.00550560508735001,0.04332736842663
KCNH2,-2.89495929792901,0.00379207698721487,0.0335223172585244
RHEB,NA,NA,NA
SMARCD3,NA,NA,NA
KMT2C,-3.56154825093245,0.000368674336252172,0.00672564514634449
PSMB1,-0.342762348096036,0.731777253727046,0.858258682184977
ADNP2,-2.06997119651628,0.038455041845473,0.151349416314379
CRISPLD1,-0.372644273211516,0.709413217119647,0.845616055951497
TRPA1,0.030106738843569,0.975981926348662,0.988254115674826
TRAM1,0.234862231318479,0.814315664715108,0.904824920590911
ARFGEF1,-1.45744001472598,0.144994958256207,0.341845278660801
ANXA13,1.24265644718066,0.213994459550143,0.42957705216485
TMED2,NA,NA,NA
YY1,NA,NA,NA
RCOR1,1.82294332983632,0.0683119744084072,0.216623907616933
MOB3B,NA,NA,NA
SCPEP1,2.2534944138778,0.0242279925521085,0.113552129876417
LPO,1.80309658357123,0.0713730476208085,0.222156182379238
VMP1,-0.315433522589753,0.752432517633777,0.87008262994548
PRR11,1.96205574820807,0.0497559941580251,0.17692569458712
TRIM37,-0.86869796134035,0.385012356795776,0.608486407285781
LMF1,1.38276282029783,0.166737602605009,0.371607133595897
NUBP2,-1.07273398022641,0.283390489662834,0.511136235223705
PKD1,-0.301030155496927,0.763391499660373,0.878145500336064
RHBDF1,-1.49421307423849,0.135119936431085,0.328291886268253
CLCN7,-0.559661774839202,0.575710160076475,0.759342637650334
TELO2,-0.465054370991659,0.6418925207888,0.805956733057881
AXIN1,0.54216321337381,0.587706074759693,0.768263604812789
RPE65,1.98533294856185,0.047107440561063,0.171143733572903
WLS,0.648986983958307,0.516346789342352,0.715748918088793
SLC1A1,1.77591799128773,0.0757464351029681,0.229945886267611
FAM86B2,2.17611738539914,0.0295464842533305,0.128370552937686
GLIS2,-1.08799598260929,0.276596881063222,0.503522213584029
CREBBP,-2.20588835114902,0.0273918180498809,0.122876527477679
MGRN1,-2.58166234821851,0.00983257323618526,0.0626493236239482
ALG1,1.61083076775064,0.107216613035144,0.28504529883477
DNAJA3,1.24014115950486,0.214923187408535,0.430562212771402
UBN1,-0.602388098878105,0.546915830097438,0.737394683929558
N4BP1,1.11441947269251,0.26509927329107,0.489476642003661
WSB1,3.0586039700849,0.00222370901374221,0.0235312543558351
TRAF4,1.65838297390404,0.0972401909451263,0.268490773272469
RGS9,-2.57379708167626,0.0100589248627574,0.0635529635131441
ITGA2B,2.90752033544548,0.0036430665707468,0.0326854367686871
MAPT,1.18940648257624,0.234279751112308,0.454094433807138
DHX8,1.16000364896343,0.24604732045673,0.466716770278715
SLC4A1,3.06892074612566,0.00214833575618615,0.0229272709480277
CRISPLD2,0.641582573310691,0.521144250955865,0.718808117925457
FOXF1,-0.33547345382085,0.737267966457411,0.861205500786148
COTL1,-0.0471520960096448,0.96239200686871,0.982016066099826
ATP2C2,2.19361428236834,0.0282631507715429,0.125145170244903
MLYCD,0.738813219131211,0.46002042365666,0.672155288463143
METTL2B,1.50065441919198,0.133444968123663,0.325801588841617
SMURF2,1.6682807918789,0.0952599991450961,0.264724562399706
GLP2R,-1.23558866264433,0.216611501042457,0.432963862976927
DNAH9,-0.681082368656213,0.495819372707805,0.700024221780298
CHD5,-0.878819120221137,0.379499357481997,0.603738027767328
ERP44,-0.797604888945647,0.425099813034079,0.643534268458014
INVS,3.29327114464579,0.000990289235923144,0.0132364259916234
GINS1,-1.10130797712425,0.270762640503134,0.496398174255745
SLC27A6,3.059653837163,0.00221592950611205,0.0235151249000755
ISM1,1.73196885021373,0.0832791087400665,0.243869125243307
GNAO1,NA,NA,NA
CFAP20,-2.84204534497284,0.00448251155457388,0.0378671495764761
CSNK2A2,NA,NA,NA
COQ9,0.800058397861873,0.423676963222583,0.642285562655306
NLRC5,2.31180565495603,0.0207883956544023,0.102355961183775
SRCAP,2.72379971679138,0.00645356295075617,0.0479788888714771
SETD1A,-0.162832873356044,0.870650024487716,0.938794616213937
PCSK2,0.186795220086846,0.851821194774207,0.92777309183107
DZANK1,0.572822611481788,0.566764807499817,0.752962187501487
SPTLC1,-0.664774576322962,0.506194686082838,0.707926014097386
ZC3H3,-4.77598402089261,1.78830593484731e-06,0.000172376643219865
RPL8,-2.87878179363852,0.0039921444808908,0.0349010910227645
DOK5,-0.529173556992216,0.5966850584632,0.7748146134811
TTPAL,0.496244711374946,0.619721769063087,0.790196006595463
SLC9A3R1,0.553372432637906,0.5800084117524,0.762509747116702
ATP4A,-1.0025251184195,0.316090041253658,0.544824157534532
RBM42,-3.2800716159046,0.00103780739005141,0.0136770462087669
VAMP7,0.610476076673703,0.541546486199416,0.732964402608516
CCNE1,0.409481012664521,0.682186698110467,0.829267694380525
BPNT2,-0.0360761722787531,0.971221621724194,0.986222875089279
RAB2A,NA,NA,NA
ANOS1,-2.7862076412454,0.0053328699312118,0.0424512255985346
CDKN2C,-0.622639452395917,0.533521479253886,0.726989895804729
ACIN1,2.8435233465684,0.00446177404629626,0.0377768560440072
AJUBA,0.451814441162157,0.651402665342974,0.810980217287521
TEP1,1.54169783342701,0.12314703868452,0.309814626183559
CDH20,-0.893251366447545,0.371722575854786,0.5977534352613
PHLPP1,-2.04802194864683,0.0405578488126302,0.156402120935045
