,Herbivore.Insectivore.Rho,Herbivore.Insectivore.P,Herbivore.Insectivore.p.adj,Herbivore.Omnivore.Rho,Herbivore.Omnivore.P,Herbivore.Omnivore.p.adj,Insectivore.Omnivore.Rho,Insectivore.Omnivore.P,Insectivore.Omnivore.p.adj,Herbivore.Vertivore.Rho,Herbivore.Vertivore.P,Herbivore.Vertivore.p.adj,Insectivore.Vertivore.Rho,Insectivore.Vertivore.P,Insectivore.Vertivore.p.adj,Omnivore.Vertivore.Rho,Omnivore.Vertivore.P,Omnivore.Vertivore.p.adj,Carnivore.Herbivore.Rho,Carnivore.Herbivore.P,Carnivore.Herbivore.p.adj,Carnivore.Omnivore.Rho,Carnivore.Omnivore.P,Carnivore.Omnivore.p.adj
SLC27A2,2.80762802267537,0.0299447028021898,0.235298563827662,1.28503685754279,1,1,-1.56938122342372,0.699354819158793,1,-0.0623142674859619,1,1,-2.05185431771309,0.241102935609043,1,-0.922533408415665,1,1,-2.09350193172549,0.108913115421466,0.409262175004255,-0.740628593421496,1,1
FGF7,0.0314461262618964,1,1,0.298931443582932,1,1,0.230752791774716,1,1,2.26574748828664,0.140801089015226,0.856057120508873,2.1095044742975,0.209406361317875,1,1.99838490230827,0.2740496830195,1,-0.984507419367312,0.974598255839145,1,-0.61669083912923,1,1
HDC,1.28946023671868,1,1,0.802428661916336,1,1,-0.528955842059128,1,1,1.20561218070975,1,1,0.19506104501149,1,1,0.621176366925383,1,1,-1.55303251091329,0.361246103511591,0.891374594780325,-0.681453354738337,1,1
MYZAP,-1.34458570758019,1,1,-0.771667146800848,1,1,0.61688963468908,1,1,-1.9937888943361,0.27705077850839,1,-0.867568546180595,1,1,-1.40411932243616,0.961699924040608,1,1.96476712216265,0.148323591395653,0.501549689166792,1.11473304809672,0.794894503753002,1
RAD51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COMMD4,-0.22263603195472,1,1,0.0871427581941177,1,1,0.29150728036538,1,1,0.809448192526386,1,1,0.917578187083803,1,1,0.738361624668069,1,1,-0.1499044196557,1,1,-0.0578829469183594,1,1
UBE2Q2,0.495570227787055,1,1,0.443154646338773,1,1,-0.0582596697133335,1,1,-1.05534901700867,1,1,-1.34243094823043,1,1,-1.31381062876706,1,1,0.117316788810796,1,1,0.538231315376678,1,1
BCL2A1,0.183470805555276,1,1,-0.39638023211202,1,1,-0.504804130935033,1,1,-1.09461480834633,1,1,-1.12687217345407,1,1,-0.788553448879706,1,1,0.406422380819628,1,1,0.00596544320670285,1,1
TSPAN3,-0.628829575217335,1,1,-0.185709680900328,1,1,0.385188108337676,1,1,0.609024901009196,1,1,0.988836995576445,1,1,0.694299758892917,1,1,0.25285756080387,1,1,0.0379679517709994,1,1
WDR61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TLNRD1,-3.74900332128127,0.00106523240768437,0.023893508650338,-1.07831024050313,1,1,2.50778315998616,0.072894717920815,0.555513353936868,-1.04874711955,1,1,1.65211267337532,0.591069503317319,1,-0.272877766321187,1,1,3.36783949550143,0.00227279061805969,0.0290877528378856,1.99160966985241,0.139241704717057,0.628644409218136
ARRDC4,-3.43903001564848,0.00350281500630141,0.0545121108342613,-2.21781171699164,0.159406037302326,1,1.26135837990104,1,1,-1.77044672076364,0.459916515299627,1,0.665535404008574,1,1,-0.248527602017672,1,1,3.47422872520561,0.00153697234149473,0.0217412193667702,1.08765792517095,0.830238446014791,1
CYP11A1,3.97041161580911,0.000430491414424958,0.0128977939518659,3.34507829370943,0.00493556076054712,0.215009107912505,-0.856102927853192,1,1,2.64141546167903,0.0495362450156562,0.47115161040516,-0.429341851266332,1,1,0.237161080929763,1,1,-4.26315932728,6.04670085665705e-05,0.00216614165982597,-0.743079480600686,1,1
BBS4,1.62744282682326,0.621858492044983,1,1.75429392011996,0.476280942184983,1,-0.00618969153900077,1,1,-0.354898397443872,1,1,-1.53591124096913,0.747360904835076,1,-1.59653488794628,0.662216537778372,1,-1.03525437300216,0.901650396028455,1,0.746137476982549,1,1
PML,-1.41316469726755,0.945643823476382,1,-1.623612391856,0.626751354402745,1,-0.0292497785923659,1,1,-1.81313004720488,0.418870594882393,1,-0.561291106821587,1,1,-0.574640484723625,1,1,1.95088926219487,0.153210660789063,0.513230431356102,0.271963473847112,1,1
ADAMTS17,-1.34138114334413,1,1,-2.19105533506276,0.170686730216307,1,-0.642802266488272,1,1,0.273306074032701,1,1,1.15744387002223,1,1,1.66932120277665,0.57032244249055,1,0.940927499361542,1,1,-1.2092019794277,0.679755772338391,1
SCAMP2,-0.774749664463742,1,1,2.332212319777,0.118137146322148,1,2.76633141535975,0.0340145329716331,0.348855250558124,-0.503205323215939,1,1,0.0303238364315052,1,1,-1.97302998814577,0.290952875026138,1,0.836412960709854,1,1,2.97131066265927,0.0088959496242256,0.126108783080852
RHCG,3.223052153941,0.00760994750365085,0.0947818338834419,2.76279454952393,0.0343852961753421,0.588438650142429,-0.685971434846037,1,1,3.27816354043195,0.00626909052123414,0.144113322586316,0.792985256382087,1,1,1.35591774798919,1,1,-3.99037858286127,0.000197903739191468,0.00509828160607463,-1.13117702288057,0.773941772528504,1
RLBP1,-2.25740299633466,0.143897427999738,0.673476770990214,-1.13159105098779,1,1,1.16091506386258,1,1,0.0217689123036889,1,1,1.53436964312833,0.749632448434189,1,0.747592635637073,1,1,1.783761588111,0.223387241102278,0.659505671084387,0.603565632115731,1,1
WDR93,0.293825035139755,1,1,-2.74609579843609,0.0361854902338382,0.596688148818004,-2.64926327450027,0.0484004780161153,0.433581680638773,0.207391103605997,1,1,-0.0182176232308132,1,1,2.06647295036869,0.232703063706817,1,-0.321156742754779,1,1,-2.93649594249518,0.00995829488186281,0.135008939961141
TICRR,-2.7546194012772,0.0352562670753002,0.264074992562042,-1.84024004260775,0.394398021448759,1,0.988770404188012,1,1,-3.04708893122751,0.0138641601074278,0.224930478160807,-0.809044143781234,1,1,-1.64004399640565,0.605976116695107,1,3.54508443381033,0.0011774620182652,0.0178199395905444,1.49343777082816,0.405967896449208,1
MFGE8,-1.29622020608105,1,1,-0.0922381641280418,1,1,1.14185491074436,1,1,0.935947118684106,1,1,1.81225261640271,0.419683034302879,1,0.965987744588275,1,1,0.508411338688805,1,1,0.382793047833922,1,1
ZNF710,-1.7489092579988,0.481840236152125,1,-2.26761920238225,0.140114557627697,1,-0.327563824542553,1,1,-0.251801462359227,1,1,0.987959410464636,1,1,1.27710118582354,1,1,1.46215460187474,0.43109654677382,0.994762795488241,-0.816289782499891,1,1
ST8SIA2,-0.176300484358494,1,1,-0.386919774031887,1,1,-0.187063052553283,1,1,0.739014926310769,1,1,0.81620270803441,1,1,0.959157481535266,1,1,-0.179037366704702,1,1,-0.533465184218928,1,1
FURIN,-3.84231019312905,0.000731289974409257,0.0186436070527787,-1.62998218661115,0.618631571331264,1,2.17064443407366,0.179748363025039,0.970131235901099,-1.49566434915753,0.80844687035541,1,1.32450196803991,1,1,-0.321330126156442,1,1,3.62998482855835,0.000850313636538467,0.0142734565780575,1.78194172647748,0.224276205309039,0.822978104343097
IQGAP1,-3.84363918528805,0.000727339174537235,0.0186052138427844,-2.06870942460238,0.231440173684748,1,1.87620286760472,0.363764570856614,1,-3.04001893622426,0.0141937964665049,0.226150929324364,0.0189211795698362,1,1,-1.49668474599351,0.806851843396181,1,4.32894009360177,4.49486037197855e-05,0.00179617451872371,2.08539294217294,0.111100940923991,0.551699877875982
CRTC3,-4.32575362626913,9.12067506153336e-05,0.00435161988829272,-3.97257905174421,0.000426591777056831,0.0666186070110637,0.70147617698643,1,1,-2.8805511352079,0.0238188330385182,0.306403213170051,0.587687565916104,1,1,0.0404288085699773,1,1,4.60698946633629,1.2256220668246e-05,0.000681025400270236,0.486754874306365,1,1
EFL1,-3.12500888299572,0.0106679814333104,0.11906919325662,-2.48313994530044,0.0781379483117446,0.90095422220057,0.91791718081009,1,1,-4.86123271671522,6.9994208364669e-06,0.00394508097367975,-2.08852007131273,0.22050568070438,1,-3.00148813565869,0.0161198105079202,0.46234402045176,4.76140514186272,5.76748975988876e-06,0.000376867088387581,2.15648319733098,0.093137863252454,0.50231100532009
SEPTIN12,-1.82910942231006,0.404299306372583,1,0.522967454918278,1,1,2.15232432302367,0.188230916549866,0.99956088137016,-0.10140283486463,1,1,1.19706674959171,1,1,-0.451509098583688,1,1,1.44081041614502,0.448914749846376,1,1.81523986448738,0.208461167737558,0.7867677934567
PMM2,-1.80278864935787,0.428528480766264,1,-0.258845398027342,1,1,1.47620740316001,0.839329336491687,1,-1.51209721528157,0.783054799104898,1,-0.198972193080292,1,1,-1.29617589037815,1,1,2.06596948386253,0.116494083319413,0.427660787061442,1.68676575706103,0.274945206889799,0.916588378659845
PRSS36,-0.46699037684315,1,1,-0.371679916408047,1,1,0.114158634724736,1,1,-1.74161353685584,0.489456546247027,1,-1.30485493936204,1,1,-1.43739089334238,0.903641729593237,1,1.15430625428156,0.745123899871692,1,0.724002425123045,1,1
ITGAX,0.958640139486245,1,1,3.1285969394382,0.0105385837400005,0.332340849585055,1.81256584315917,0.419392859964948,1,3.72938701310307,0.00115167690353476,0.053271182729459,2.67277379495154,0.0451361747694103,0.805254756906079,1.25451882206175,1,1,-2.60835824133535,0.0272933057004982,0.163856695303661,0.642515769114873,1,1
UQCRC2,1.47574878476369,0.840068065345245,1,1.19908741081199,1,1,-0.366271847821875,1,1,1.62237873281293,0.628333679755949,1,0.465515548571547,1,1,0.771225533315774,1,1,-1.89259772086834,0.175234161286093,0.558874239348516,-0.626638219828142,1,1
CDR2,-1.56464063621232,0.706003170230103,1,2.16385260354362,0.182853980773565,1,3.42238492159821,0.00372446208290634,0.0908560230858801,-1.49998377679525,0.80171162981877,1,-0.280111149113622,1,1,-2.98281451806335,0.0171366614963676,0.469039055128997,1.87807064246051,0.181114505462725,0.572564025263701,3.88321808552492,0.000309249100370981,0.0171836407049204
IGSF6,-0.225247910083665,1,1,2.10474059723972,0.21188336719629,1,2.08645634829705,0.221623832164985,1,-0.71168697179763,1,1,-0.505592879719581,1,1,-2.15505121372079,0.186946960772498,1,0.501090156156568,1,1,2.54425671289516,0.0328531705395367,0.274165848460875
NKD1,-1.85707180377261,0.379805634664163,1,-0.245500645160497,1,1,1.59119827014741,0.669389772430864,1,-2.22212425699169,0.157649456336379,0.912903130337523,-0.688021232125183,1,1,-2.00962362399523,0.266826233907927,1,2.45536246131025,0.0422227796212142,0.220050647590514,2.1294888785913,0.0996415021418169,0.522291999712688
DHX38,-1.01815172529976,1,1,-1.42610435419705,0.923029332756646,1,-0.304944373330474,1,1,0.849358169083876,1,1,1.50631107791149,0.791924013901944,1,1.7854869400317,0.4450942070755,1,0.387386910325086,1,1,-1.01951336483125,0.923877934560149,1
NUDT7,2.2865981919397,0.133315721272401,0.638673364106373,1.94723146912955,0.309041943070038,1,-0.499079762301159,1,1,2.04189183753424,0.24697356977969,1,0.190373131588252,1,1,0.607531185516303,1,1,-2.69596043101937,0.0210558010625403,0.136472784664613,-0.655172096296236,1,1
CDH11,-1.03824789327542,1,1,0.26876959379277,1,1,1.22095109300237,1,1,0.246751064740741,1,1,0.914879613754499,1,1,0.0709214243336974,1,1,0.7278940407604,1,1,0.940033331916989,1,1
CDH13,-0.857275482878585,1,1,-0.0623477879659289,1,1,0.753148778186408,1,1,0.340805168254458,1,1,0.925364204618068,1,1,0.371858900367343,1,1,0.499936441235723,1,1,0.404548550618005,1,1
ADAD2,1.18658468568471,1,1,2.7477474677709,0.0360037240049296,0.595012380155328,1.27084917648693,1,1,-0.352183256299967,1,1,-1.2215299418899,1,1,-2.34360844849036,0.114589254722799,1,-0.682674238662447,1,1,2.05014194253008,0.121051744504125,0.578411249044255
IRF8,0.199845550360531,1,1,-0.362678973965602,1,1,-0.501592419151357,1,1,-1.02876070211167,1,1,-1.09412635433094,1,1,-0.733576756078298,1,1,0.348288282869042,1,1,-0.0288039294238926,1,1
ZNF174,-0.431171244261378,1,1,-1.45892739015561,0.86751056089451,1,-0.816677349480627,1,1,1.28905133270071,1,1,1.48899495175695,0.818932188524228,1,2.23219754406438,0.15361145804174,1,-0.305583298805333,1,1,-1.66735065947318,0.286334096396198,0.940335597281474
RPL3L,-0.0349308069193535,1,1,-0.664940973710789,1,1,-0.551691691091581,1,1,-1.77801943364702,0.452403979096611,1,-1.62826142290774,0.620816793711399,1,-1.25234472775673,1,1,0.880143909353827,1,1,0.176681948242836,1,1
NDUFB10,1.20962147939087,1,1,-2.15500393867155,0.18696915603457,1,-2.91749057171499,0.0211716189760898,0.264124623619743,1.60049020861661,0.656939264052707,1,0.60549355112003,1,1,2.93939449561931,0.0197312525946548,0.506200671096227,-1.70443181152927,0.264901335153606,0.729326223672142,-3.58874565949734,0.000996818416620566,0.0340281623162514
DEF8,-2.26447623458649,0.141269038981401,0.66566256707604,-1.60838807651914,0.646501268530994,1,0.727656161381484,1,1,-0.488047065215898,1,1,1.16337929335099,1,1,0.632869484841302,1,1,1.94782025630595,0.154309422403603,0.515889538009412,0.252594950651761,1,1
CBFA2T3,0.611243732805635,1,1,0.62290315297129,1,1,-0.0314316881138825,1,1,-1.45271275381358,0.877821146408352,1,-1.77721773533921,0.453194535195722,1,-1.8168697707022,0.415422338191862,1,0.203932051310324,1,1,0.784249563747149,1,1
GALNS,0.285599735156817,1,1,-0.882789235490344,1,1,-1.01246755093484,1,1,-0.392119850785707,1,1,-0.560260660540623,1,1,0.204241781345476,1,1,-0.0263805462758073,1,1,-0.852342850809165,1,1
GAS8,-2.23233630997725,0.153556462686228,0.704290091655867,-1.09313249197234,1,1,1.15648913350194,1,1,-1.05272355369597,1,1,0.583867753441344,1,1,-0.282856550045078,1,1,2.19967880934721,0.0834890738852014,0.342159125141909,1.004489822687,0.945427722954585,1
MED9,-1.34105480888044,1,1,-1.10813620518309,1,1,0.251452241380739,1,1,1.84174275318065,0.393076723954803,1,2.63346331059203,0.0507113799999284,0.845263724905707,2.48982214690658,0.0766842203321876,0.927223970816596,0.223773877421236,1,1,-0.859515644502594,1,1
NCOR1,-1.62562909330742,0.624171493851295,1,-2.51649245296905,0.0711176632109311,0.852291995331002,-0.62471732868432,1,1,-1.93234406731787,0.319902316244296,1,-0.575006662498169,1,1,-0.0952747536244732,1,1,2.15225630513684,0.094131519610253,0.371672047420932,-0.409071762431008,1,1
COPS3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GID4,0.151376317567995,1,1,0.415335461534546,1,1,0.223312443359174,1,1,1.45086651923685,0.880902194721652,1,1.27437586842508,1,1,1.15864284097193,1,1,-0.738572830683252,1,1,-0.304652045102382,1,1
CPNE7,-0.994020680062399,1,1,0.00284314209224203,1,1,0.960366570353822,1,1,-2.4283783062826,0.090999083957677,0.676844603943269,-1.39263429431761,0.982382442055749,1,-2.36759685534017,0.107424198437269,1,2.03677273259295,0.125018466017305,0.447468536665758,1.9395279122526,0.157311267428368,0.668452148087331
NEK8,1.47285146521886,0.844746549282731,1,-1.2555472509893,1,1,-2.51742068412035,0.0709305499865927,0.546337535827905,-0.627796314839547,1,1,-1.62522136443929,0.624692398471952,1,0.232103810131536,1,1,-0.84633029568215,1,1,-2.02171394360344,0.129617737597471,0.602103903117755
GFOD2,-0.712567644029847,1,1,-1.26381613265541,1,1,-0.472319623833133,1,1,1.20083401639522,1,1,1.58228441285946,0.681507944664515,1,1.91176062184979,0.335441428312824,1,0.142857051271178,1,1,-1.07949219787319,0.84110511008038,1
NOB1,0.673842365276585,1,1,-0.452726269473908,1,1,-1.02573327629189,1,1,1.44071660309993,0.897988574136352,1,0.872248298912682,1,1,1.69128154370979,0.544698259743923,1,-1.18587165983625,0.70701895980793,1,-1.53273390851725,0.376024292434184,1
PRPSAP2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UNC45B,-2.15778642622771,0.185666644259984,0.791371117127415,-1.54840315839889,0.729151567678168,1,0.702106450502593,1,1,0.378861642394663,1,1,1.88298842092311,0.35821162304989,1,1.41641175746916,0.939929901058931,1,1.4637260848221,0.42980641604261,0.992688513994044,-0.117381078406087,1,1
KIF2B,-1.30753909511405,1,1,3.28767675856499,0.0060610651342239,0.237756214801257,4.09752130653474,0.000250558644513347,0.0169489003088584,-0.300665376816794,1,1,0.594726415654611,1,1,-2.38958184876375,0.101205389713519,1,1.16518958757745,0.731826778383931,1,4.21677103531068,7.43476132911908e-05,0.00746952327569984
EPN3,3.97055870673061,0.000430225706385447,0.0128977939518659,4.33296877275991,8.82671898225161e-05,0.0285835452999722,0.0415927333642009,1,1,2.3890112546955,0.101362708969386,0.720475341007058,-0.544553647518134,1,1,-0.596319481126084,1,1,-4.15662457225802,9.68952280405938e-05,0.00307132629915843,0.295375593835887,1,1
TOB1,1.04675531476326,1,1,-0.249695705848559,1,1,-1.21272307810749,1,1,0.962417674442815,1,1,0.156166582810148,1,1,1.10325397619767,1,1,-1.24692583856197,0.637274074576483,1,-1.41127618198497,0.474489583925649,1
SGSM2,0.0589658299441718,1,1,-1.59874342821648,0.659265742327246,1,-1.47098921024272,0.847764209145152,1,-1.53182157274309,0.753398826338013,1,-1.47836681994741,0.83585772837526,1,-0.39497075403993,1,1,0.657534486978122,1,1,-0.939320618577798,1,1
LRRC46,2.49678886087597,0.0751941308724277,0.437315503201509,0.378692851018629,1,1,-2.04221087445374,0.246783709564672,1,0.463739038479728,1,1,-1.36929240158305,1,1,0.190871598461611,1,1,-2.09893049213867,0.107469085326643,0.40606831807834,-1.59875641336983,0.329624211923822,1
RHBDL3,0.787668673573166,1,1,1.02324700874737,1,1,0.131875342149397,1,1,1.25715452329859,1,1,0.626450398154296,1,1,0.553653829227592,1,1,-1.19486935271562,0.696414235733525,1,-0.143575851279017,1,1
SPACA3,0.0294537488085352,1,1,1.1181229232604,1,1,0.908361527050878,1,1,0.386473118248163,1,1,0.325838548952569,1,1,-0.419978670681549,1,1,-0.220939499691522,1,1,0.853891015599886,1,1
G6PC3,0.952250847510589,1,1,0.0853495402123748,1,1,-0.831131570075739,1,1,1.57393798222481,0.693010726966287,1,0.83924012182493,1,1,1.47848166011219,0.83567341447374,1,-1.44167192467931,0.448184842301018,1,-1.27597292488236,0.605895270726174,1
C17orf64,-0.161607709701917,1,1,2.08577643115885,0.221993275850147,1,1.93474705720416,0.318128056478175,1,-0.398931731885594,1,1,-0.234437685305472,1,1,-1.94299065332777,0.312103725803434,1,0.325380496544562,1,1,2.35262294645061,0.0559245780677511,0.372789711506791
CDH2,-1.02090907554258,1,1,1.17824806290939,1,1,1.98191466659343,0.284932752834539,1,0.528815943303802,1,1,1.20214119394912,1,1,-0.270506985886098,1,1,0.539948700620281,1,1,1.6261318164408,0.311764850979764,0.984163353963696
AFG3L2,3.82935932625147,0.000770863795083877,0.0192969522387773,1.74120731219917,0.489883475939631,1,-2.05704766239794,0.238089848296563,1,2.45678341344344,0.0841123056145618,0.646148948431298,-0.351135000253961,1,1,1.20154912736157,1,1,-4.07809913456738,0.00013621622038853,0.0039353952819685,-2.09497506218881,0.108519628125177,0.546407567580819
IMPA2,2.75118473186613,0.0356280880229206,0.26594384487928,2.01502219624592,0.263413940588366,1,-0.843604755494683,1,1,2.99357965097775,0.016543531701866,0.246339985752443,0.851195116155444,1,1,1.54223532561328,0.738098512047544,1,-3.54877491396103,0.00116108327580072,0.0176352123510673,-1.3333453023493,0.547255540213976,1
SLC39A6,0.484629126252453,1,1,0.710232750746933,1,1,0.158708858176445,1,1,2.40853996962959,0.0960988343070493,0.700734097021886,1.88351619225493,0.357782685375502,1,1.83953146405265,0.395022326617965,1,-1.51545319017886,0.388973028145974,0.933940128295609,-0.731460599369284,1,1
GALNT1,-2.03049340498488,0.253838465180945,0.965855360013497,-1.76682726323707,0.463542968292197,1,0.350963139629602,1,1,-0.768753705869015,1,1,0.743449850907532,1,1,0.491912428968291,1,1,1.89719061381745,0.173408355606308,0.555001516524289,0.042923636588331,1,1
ASXL3,0.109841619288493,1,1,-1.52345955154356,0.765862637356467,1,-1.43837597691231,0.901964430236169,1,-1.75425808708275,0.476317764213358,1,-1.71443219024404,0.518696284875401,1,-0.670334911018721,1,1,0.737257109988498,1,1,-0.777388703533292,1,1
MEP1B,2.11477003859912,0.206697309909898,0.849333978625445,2.28739330816251,0.133037259233693,1,-0.0436247407771471,1,1,2.15770974917343,0.185702432960453,0.997536048285273,0.461511498522332,1,1,0.519901971762816,1,1,-2.63299637370777,0.0253905752947021,0.155374400667942,-0.27624417542439,1,1
GAREM1,1.88979400654511,0.352713092749779,1,1.49031912088749,0.816842083419259,1,-0.524863916176222,1,1,0.680928726546541,1,1,-0.69749690629274,1,1,-0.328747819238145,1,1,-1.76383859526591,0.233277472417875,0.676536205944159,-0.249645504981209,1,1
ESCO1,3.11358495296667,0.01108975749593,0.121364251538172,0.104975374599586,1,1,-2.85508363361563,0.0258152983164271,0.295865090644593,2.23423880067364,0.152804188200408,0.894374667705312,-0.08280976080556,1,1,2.09487897277166,0.217090515070325,1,-3.42009036558403,0.00187801011216355,0.0253481418064628,-3.09741159536382,0.00585655841597737,0.0977287635025065
